This file contains the LC params of PTF10icb in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2455359.713726 +/- 0.817212
Magnitude at maximum in B band is: 14.524256 +/- 0.032463
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2455374.713726
Magnitude after 15-days from B band maximum is: 15.305544 +/- 0.027074
Estimated value of dm15 is: 0.781288 +/- 0.042271
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2455371.866348           15.037672       0.025575

2455371.896061           15.040292       0.025592

2455371.925774           15.042917       0.025609

2455371.955487           15.045546       0.025627

2455371.985200           15.048181       0.025644

2455372.014913           15.050820       0.025661

2455372.044626           15.053463       0.025678

2455372.074339           15.056111       0.025695

2455372.104052           15.058764       0.025712

2455372.133765           15.061422       0.025729

2455372.163478           15.064084       0.025746

2455372.193191           15.066750       0.025763

2455372.222904           15.069421       0.025780

2455372.252617           15.072096       0.025797

2455372.282330           15.074775       0.025814

2455372.312043           15.077459       0.025830

2455372.341756           15.080148       0.025847

2455372.371469           15.082840       0.025864

2455372.401182           15.085537       0.025880

2455372.430895           15.088238       0.025897

2455372.460608           15.090943       0.025914

2455372.490321           15.093652       0.025930

2455372.520034           15.096366       0.025946

2455372.549747           15.099083       0.025963

2455372.579460           15.101805       0.025979

2455372.609173           15.104530       0.025995

2455372.638886           15.107260       0.026012

2455372.668599           15.109993       0.026028

2455372.698313           15.112730       0.026044

2455372.728026           15.115472       0.026060

2455372.757739           15.118217       0.026076

2455372.787452           15.120966       0.026092

2455372.817165           15.123718       0.026108

2455372.846878           15.126474       0.026124

2455372.876591           15.129235       0.026139

2455372.906304           15.131998       0.026155

2455372.936017           15.134766       0.026171

2455372.965730           15.137536       0.026187

2455372.995443           15.140311       0.026202

2455373.025156           15.143089       0.026218

