This file contains the LC params of 2017hpa in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2458066.645225 +/- 0.675542
Magnitude at maximum in B band is: 15.398663 +/- 0.032119
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2458081.645225
Magnitude after 15-days from B band maximum is: 16.470351 +/- 0.032327
Estimated value of dm15 is: 1.071688 +/- 0.045570
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2458075.234252           15.828619       0.030776

2458075.284480           15.832950       0.030863

2458075.334709           15.837297       0.030949

2458075.384937           15.841658       0.031034

2458075.435165           15.846033       0.031119

2458075.485393           15.850424       0.031203

2458075.535622           15.854829       0.031286

2458075.585850           15.859248       0.031368

2458075.636078           15.863682       0.031449

2458075.686306           15.868131       0.031530

2458075.736535           15.872593       0.031609

2458075.786763           15.877070       0.031687

2458075.836991           15.881561       0.031765

2458075.887219           15.886066       0.031841

2458075.937447           15.890585       0.031916

2458075.987676           15.895117       0.031990

2458076.037904           15.899663       0.032063

2458076.088132           15.904223       0.032135

2458076.138360           15.908797       0.032205

2458076.188589           15.913383       0.032274

2458076.238817           15.917984       0.032342

2458076.289045           15.922597       0.032408

2458076.339273           15.927224       0.032473

2458076.389502           15.931864       0.032537

2458076.439730           15.936517       0.032599

2458076.489958           15.941182       0.032660

2458076.540186           15.945861       0.032719

2458076.590414           15.950552       0.032777

2458076.640643           15.955256       0.032834

2458076.690871           15.959972       0.032888

2458076.741099           15.964701       0.032942

2458076.791327           15.969443       0.032993

2458076.841556           15.974196       0.033043

2458076.891784           15.978962       0.033092

2458076.942012           15.983740       0.033138

2458076.992240           15.988529       0.033184

2458077.042468           15.993331       0.033227

2458077.092697           15.998145       0.033269

2458077.142925           16.002970       0.033309

2458077.193153           16.007807       0.033348

2458077.243381           16.012655       0.033384

2458077.293610           16.017515       0.033419

2458077.343838           16.022386       0.033453

2458077.394066           16.027268       0.033484

2458077.444294           16.032162       0.033514

2458077.494523           16.037066       0.033543

2458077.544751           16.041982       0.033569

2458077.594979           16.046908       0.033594

2458077.645207           16.051845       0.033617

2458077.695435           16.056793       0.033638

2458077.745664           16.061751       0.033658

2458077.795892           16.066720       0.033675

2458077.846120           16.071699       0.033692

2458077.896348           16.076689       0.033706

2458077.946577           16.081688       0.033719

2458077.996805           16.086698       0.033730

2458078.047033           16.091718       0.033739

2458078.097261           16.096747       0.033747

2458078.147489           16.101786       0.033753

2458078.197718           16.106835       0.033758

2458078.247946           16.111894       0.033761

2458078.298174           16.116961       0.033762

2458078.348402           16.122039       0.033762

2458078.398631           16.127125       0.033760

2458078.448859           16.132221       0.033757

2458078.499087           16.137326       0.033752

2458078.549315           16.142439       0.033746

2458078.599544           16.147562       0.033738

2458078.649772           16.152693       0.033729

2458078.700000           16.157833       0.033719

2458078.750228           16.162981       0.033707

2458078.800456           16.168138       0.033693

2458078.850685           16.173303       0.033679

2458078.900913           16.178476       0.033663

2458078.951141           16.183658       0.033646

2458079.001369           16.188847       0.033628

2458079.051598           16.194045       0.033609

2458079.101826           16.199250       0.033589

2458079.152054           16.204462       0.033567

2458079.202282           16.209683       0.033545

2458079.252511           16.214910       0.033521

2458079.302739           16.220146       0.033497

2458079.352967           16.225388       0.033472

2458079.403195           16.230637       0.033445

2458079.453423           16.235894       0.033418

