This file contains the LC params of SN2008Q in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2454506.723590 +/- 0.328850
Magnitude at maximum in B band is: 13.780806 +/- 0.022978
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2454521.723590
Magnitude after 15-days from B band maximum is: 15.247205 +/- 0.043010
Estimated value of dm15 is: 1.466399 +/- 0.048763
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR

2454500.143630           14.290725       0.022680

2454500.176530           14.285824       0.022626

2454500.209430           14.280942       0.022574

2454500.242329           14.276078       0.022522

2454500.275229           14.271233       0.022472

2454500.308129           14.266406       0.022423

2454500.341029           14.261598       0.022375

2454500.373929           14.256808       0.022329

2454500.406828           14.252038       0.022283

2454500.439728           14.247287       0.022239

2454500.472628           14.242555       0.022195

2454500.505528           14.237843       0.022153

2454500.538428           14.233150       0.022111

2454500.571327           14.228476       0.022071

2454500.604227           14.223823       0.022031

2454500.637127           14.219189       0.021993

2454500.670027           14.214575       0.021955

2454500.702927           14.209982       0.021919

2454500.735826           14.205408       0.021883

2454500.768726           14.200855       0.021848

2454500.801626           14.196322       0.021814

2454500.834526           14.191810       0.021781

2454500.867426           14.187319       0.021748

2454500.900325           14.182848       0.021717

2454500.933225           14.178399       0.021686

2454500.966125           14.173970       0.021656

2454500.999025           14.169562       0.021627

2454501.031925           14.165176       0.021599

2454501.064824           14.160811       0.021571

2454501.097724           14.156468       0.021545

2454501.130624           14.152146       0.021518

2454501.163524           14.147846       0.021493

2454501.196424           14.143567       0.021468

2454501.229323           14.139311       0.021444

2454501.262223           14.135076       0.021421

2454501.295123           14.130864       0.021398

2454501.328023           14.126673       0.021376

2454501.360923           14.122505       0.021355

2454501.393822           14.118360       0.021334

2454501.426722           14.114237       0.021314

2454501.459622           14.110136       0.021294

2454501.492522           14.106058       0.021275

2454501.525422           14.102003       0.021257

2454501.558321           14.097971       0.021239

2454501.591221           14.093962       0.021222

2454501.624121           14.089976       0.021205

2454501.657021           14.086013       0.021189

2454501.689921           14.082073       0.021173

2454501.722820           14.078157       0.021158

2454501.755720           14.074264       0.021143

2454501.788620           14.070394       0.021129

2454501.821520           14.066548       0.021116

2454501.854420           14.062726       0.021103

2454501.887319           14.058927       0.021090

2454501.920219           14.055152       0.021078

2454501.953119           14.051402       0.021067

2454501.986019           14.047675       0.021056

2454502.018919           14.043972       0.021045

2454502.051818           14.040293       0.021035

2454502.084718           14.036639       0.021025

2454502.117618           14.033009       0.021016

2454502.150518           14.029403       0.021007

2454502.183418           14.025822       0.020998

2454502.216317           14.022265       0.020991

2454502.249217           14.018733       0.020983

2454502.282117           14.015225       0.020976

2454502.315017           14.011742       0.020969

2454502.347917           14.008284       0.020963

2454502.380816           14.004851       0.020957

2454502.413716           14.001442       0.020952

2454502.446616           13.998059       0.020947

2454502.479516           13.994701       0.020942

2454502.512416           13.991367       0.020938

2454502.545315           13.988059       0.020934

2454502.578215           13.984777       0.020931

2454502.611115           13.981519       0.020928

2454502.644015           13.978287       0.020925

2454502.676915           13.975080       0.020923

2454502.709814           13.971899       0.020921

2454502.742714           13.968743       0.020920

2454502.775614           13.965612       0.020919

2454502.808514           13.962508       0.020918

2454502.841414           13.959429       0.020918

2454502.874313           13.956375       0.020918

2454502.907213           13.953348       0.020919

2454502.940113           13.950346       0.020920

2454502.973013           13.947370       0.020921

2454503.005913           13.944420       0.020922

2454503.038812           13.941495       0.020924

2454503.071712           13.938597       0.020927

2454503.104612           13.935725       0.020930

2454503.137512           13.932879       0.020933

2454503.170412           13.930059       0.020936

2454503.203311           13.927265       0.020940

2454503.236211           13.924497       0.020944

2454503.269111           13.921755       0.020949

2454503.302011           13.919040       0.020954

2454503.334911           13.916351       0.020959

2454503.367810           13.913688       0.020965

2454503.400710           13.911052       0.020971

2454503.433610           13.908442       0.020978

2454503.466510           13.905858       0.020985

2454503.499410           13.903300       0.020992

2454503.532309           13.900769       0.020999

2454503.565209           13.898265       0.021007

2454503.598109           13.895787       0.021016

2454503.631009           13.893335       0.021024

2454503.663909           13.890910       0.021033

2454503.696808           13.888512       0.021043

2454503.729708           13.886140       0.021052

2454503.762608           13.883795       0.021062

2454503.795508           13.881476       0.021073

2454503.828408           13.879184       0.021083

2454503.861307           13.876918       0.021095

2454503.894207           13.874679       0.021106

2454503.927107           13.872467       0.021118

2454503.960007           13.870281       0.021130

2454503.992907           13.868122       0.021142

2454504.025806           13.865990       0.021155

2454504.058706           13.863884       0.021168

2454504.091606           13.861806       0.021182

2454504.124506           13.859753       0.021196

2454504.157406           13.857728       0.021210

2454504.190305           13.855729       0.021224

2454504.223205           13.853757       0.021239

2454504.256105           13.851811       0.021254

2454504.289005           13.849893       0.021270

2454504.321905           13.848000       0.021285

2454504.354804           13.846135       0.021301

2454504.387704           13.844296       0.021318

2454504.420604           13.842484       0.021335

2454504.453504           13.840699       0.021352

2454504.486404           13.838941       0.021369

2454504.519303           13.837209       0.021386

2454504.552203           13.835503       0.021404

2454504.585103           13.833825       0.021423

2454504.618003           13.832173       0.021441

2454504.650903           13.830548       0.021460

2454504.683802           13.828949       0.021479

2454504.716702           13.827377       0.021498

2454504.749602           13.825831       0.021518

2454504.782502           13.824312       0.021538

2454504.815402           13.822820       0.021558

2454504.848301           13.821354       0.021578

2454504.881201           13.819915       0.021599

2454504.914101           13.818503       0.021620

2454504.947001           13.817116       0.021641

2454504.979901           13.815757       0.021662

2454505.012800           13.814423       0.021684

2454505.045700           13.813117       0.021705

2454505.078600           13.811836       0.021727

2454505.111500           13.810582       0.021750

2454505.144399           13.809355       0.021772

2454505.177299           13.808153       0.021795

2454505.210199           13.806979       0.021818

2454505.243099           13.805830       0.021841

2454505.275999           13.804708       0.021864

2454505.308898           13.803611       0.021888

2454505.341798           13.802542       0.021911

2454505.374698           13.801498       0.021935

2454505.407598           13.800480       0.021959

2454505.440498           13.799489       0.021983

2454505.473397           13.798524       0.022007

2454505.506297           13.797584       0.022032

2454505.539197           13.796671       0.022056

2454505.572097           13.795784       0.022081

2454505.604997           13.794923       0.022106

2454505.637896           13.794088       0.022131

2454505.670796           13.793278       0.022156

2454505.703696           13.792495       0.022181

2454505.736596           13.791737       0.022206

2454505.769496           13.791005       0.022232

2454505.802395           13.790299       0.022257

2454505.835295           13.789618       0.022283

2454505.868195           13.788963       0.022309

2454505.901095           13.788334       0.022334

2454505.933995           13.787731       0.022360

2454505.966894           13.787153       0.022386

2454505.999794           13.786600       0.022412

2454506.032694           13.786073       0.022438

2454506.065594           13.785571       0.022463

2454506.098494           13.785095       0.022489

2454506.131393           13.784644       0.022515

2454506.164293           13.784218       0.022541

2454506.197193           13.783818       0.022567

2454506.230093           13.783443       0.022593

2454506.262993           13.783093       0.022619

2454506.295892           13.782768       0.022645

2454506.328792           13.782468       0.022671

2454506.361692           13.782193       0.022697

2454506.394592           13.781943       0.022723

2454506.427492           13.781718       0.022749

2454506.460391           13.781518       0.022774

2454506.493291           13.781343       0.022800

2454506.526191           13.781192       0.022826

2454506.559091           13.781067       0.022851

2454506.591991           13.780965       0.022877

2454506.624890           13.780889       0.022902

2454506.657790           13.780837       0.022927

2454506.690690           13.780809       0.022953

2454506.723590           13.780806       0.022978

2454506.756490           13.780828       0.023002

2454506.789389           13.780874       0.023027

