This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456128.742651           14.499491       0.024029

2456128.780430           14.497166       0.024036

2456128.818208           14.494860       0.024044

2456128.855986           14.492573       0.024052

2456128.893765           14.490304       0.024059

2456128.931543           14.488055       0.024067

2456128.969322           14.485824       0.024075

2456129.007100           14.483612       0.024083

2456129.044878           14.481420       0.024091

2456129.082657           14.479246       0.024099

2456129.120435           14.477090       0.024106

2456129.158214           14.474954       0.024114

2456129.195992           14.472837       0.024122

2456129.233770           14.470739       0.024130

2456129.271549           14.468660       0.024138

2456129.309327           14.466600       0.024146

2456129.347105           14.464558       0.024154

2456129.384884           14.462536       0.024162

2456129.422662           14.460533       0.024170

2456129.460441           14.458549       0.024178

2456129.498219           14.456584       0.024185

2456129.535997           14.454638       0.024193

2456129.573776           14.452711       0.024201

2456129.611554           14.450803       0.024209

2456129.649332           14.448914       0.024216

2456129.687111           14.447044       0.024224

2456129.724889           14.445193       0.024231

2456129.762668           14.443361       0.024238

2456129.800446           14.441549       0.024246

2456129.838224           14.439755       0.024253

2456129.876003           14.437981       0.024260

2456129.913781           14.436225       0.024267

2456129.951559           14.434489       0.024274

2456129.989338           14.432771       0.024280

2456130.027116           14.431073       0.024287

2456130.064895           14.429394       0.024294

2456130.102673           14.427734       0.024300

2456130.140451           14.426092       0.024306

2456130.178230           14.424470       0.024313

2456130.216008           14.422867       0.024319

2456130.253786           14.421283       0.024325

2456130.291565           14.419718       0.024331

2456130.329343           14.418172       0.024336

2456130.367122           14.416644       0.024342

2456130.404900           14.415136       0.024347

2456130.442678           14.413647       0.024353

2456130.480457           14.412177       0.024358

2456130.518235           14.410725       0.024363

2456130.556014           14.409293       0.024368

2456130.593792           14.407880       0.024373

2456130.631570           14.406485       0.024378

2456130.669349           14.405109       0.024382

2456130.707127           14.403752       0.024387

2456130.744905           14.402414       0.024391

2456130.782684           14.401095       0.024395

2456130.820462           14.399795       0.024400

2456130.858241           14.398513       0.024404

2456130.896019           14.397250       0.024408

2456130.933797           14.396006       0.024411

2456130.971576           14.394781       0.024415

2456131.009354           14.393575       0.024418

2456131.047132           14.392387       0.024422

2456131.084911           14.391217       0.024425

2456131.122689           14.390067       0.024428

2456131.160468           14.388935       0.024432

2456131.198246           14.387822       0.024435

2456131.236024           14.386727       0.024438

2456131.273803           14.385651       0.024440

2456131.311581           14.384593       0.024443

2456131.349359           14.383554       0.024446

2456131.387138           14.382534       0.024448

2456131.424916           14.381532       0.024451

2456131.462695           14.380548       0.024453

2456131.500473           14.379583       0.024456

2456131.538251           14.378636       0.024458

2456131.576030           14.377708       0.024460

2456131.613808           14.376798       0.024463

2456131.651586           14.375906       0.024465

2456131.689365           14.375032       0.024467

2456131.727143           14.374177       0.024469

2456131.764922           14.373340       0.024471

2456131.802700           14.372521       0.024473

2456131.840478           14.371721       0.024475

2456131.878257           14.370938       0.024477

2456131.916035           14.370174       0.024479

2456131.953814           14.369428       0.024481

2456131.991592           14.368699       0.024483

2456132.029370           14.367989       0.024485

2456132.067149           14.367297       0.024488

2456132.104927           14.366623       0.024490

2456132.142705           14.365967       0.024492

2456132.180484           14.365328       0.024494

2456132.218262           14.364708       0.024496

2456132.256041           14.364105       0.024499

2456132.293819           14.363521       0.024501

2456132.331597           14.362954       0.024503

2456132.369376           14.362404       0.024506

2456132.407154           14.361873       0.024509

2456132.444932           14.361359       0.024511

2456132.482711           14.360863       0.024514

2456132.520489           14.360384       0.024517

2456132.558268           14.359924       0.024520

2456132.596046           14.359480       0.024523

2456132.633824           14.359054       0.024527

2456132.671603           14.358646       0.024530

2456132.709381           14.358255       0.024534

2456132.747159           14.357882       0.024538

2456132.784938           14.357525       0.024541

2456132.822716           14.357187       0.024546

2456132.860495           14.356865       0.024550

2456132.898273           14.356561       0.024554

2456132.936051           14.356274       0.024559

2456132.973830           14.356005       0.024564

2456133.011608           14.355752       0.024569

2456133.049386           14.355517       0.024574

2456133.087165           14.355299       0.024580

2456133.124943           14.355098       0.024585

2456133.162722           14.354914       0.024591

2456133.200500           14.354747       0.024598

