This file contains the LC params of SN2012cg in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456081.268877 +/- 0.905443
Magnitude at maximum in B band is: 12.158802 +/- 0.019801
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456096.268877
Magnitude after 15-days from B band maximum is: 13.070210 +/- 0.030112
Estimated value of dm15 is: 0.911409 +/- 0.036039
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456199.869445           15.142163       1.137087

2456200.066456           15.143845       1.136784

2456200.263467           15.145563       1.136471

2456200.460478           15.147316       1.136145

2456200.657489           15.149104       1.135808

2456200.854499           15.150928       1.135459

2456201.051510           15.152788       1.135098

2456201.248521           15.154683       1.134725

2456201.445532           15.156614       1.134340

2456201.642543           15.158581       1.133942

2456201.839554           15.160585       1.133533

2456202.036565           15.162625       1.133111

2456202.233576           15.164701       1.132677

2456202.430587           15.166814       1.132231

2456202.627598           15.168964       1.131771

2456202.824609           15.171150       1.131299

2456203.021620           15.173374       1.130814

2456203.218630           15.175635       1.130317

2456203.415641           15.177933       1.129806

2456203.612652           15.180269       1.129282

2456203.809663           15.182642       1.128745

2456204.006674           15.185053       1.128194

2456204.203685           15.187503       1.127630

2456204.400696           15.189990       1.127052

2456204.597707           15.192515       1.126460

